TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63805889395846,3.7,2.2,0.0,0.0,1.5,--
63805889396864,3.7,2.2,0.0,0.0,1.5,--
63805889397876,2.2,0.8,0.0,0.0,1.5,--
63805889398889,2.3,0.8,0.0,0.0,1.5,--
63805889399892,2.9,1.4,0.0,0.0,1.5,--
63805889400907,3.1,1.6,0.0,0.0,1.5,--
63805889401921,3.2,1.7,0.0,0.0,1.5,--
63805889402935,2.1,0.6,0.0,0.0,1.5,--
63805889403950,1.7,0.3,0.0,0.0,1.5,--
63805889404955,2.0,0.5,0.0,0.0,1.5,--
63805889405972,2.2,0.8,0.0,0.0,1.5,--
63805889407001,2.2,0.7,0.0,0.0,1.5,--
63805889408016,1.8,0.3,0.0,0.0,1.5,--
63805889409032,1.9,0.4,0.0,0.0,1.5,--
63805889410057,2.3,0.8,0.0,0.0,1.5,--
63805889411072,1.8,0.4,0.0,0.0,1.5,--
63805889412075,1.8,0.3,0.0,0.0,1.5,--
63805889413071,1.7,0.2,0.0,0.0,1.5,--
63805889414071,1.9,0.4,0.0,0.0,1.5,--
63805889415070,2.4,0.9,0.0,0.0,1.5,--
63805889416071,2.5,1.0,0.0,0.0,1.5,--
63805889417077,2.1,0.6,0.0,0.0,1.5,--
63805889418083,2.1,0.6,0.0,0.0,1.5,--
63805889419084,2.1,0.6,0.0,0.0,1.5,--
63805889420091,2.7,1.2,0.0,0.0,1.5,--
63805889421103,2.6,1.1,0.0,0.0,1.5,--
63805889422104,3.2,1.7,0.0,0.0,1.5,--
63805889423122,2.0,0.6,0.0,0.0,1.5,--
63805889424137,1.8,0.4,0.0,0.0,1.5,--
63805889425135,1.7,0.2,0.0,0.0,1.5,--
63805889426128,1.6,0.2,0.0,0.0,1.5,--
63805889427133,1.8,0.4,0.0,0.0,1.5,--
63805889428131,1.8,0.3,0.0,0.0,1.5,--
63805889429131,1.7,0.2,0.0,0.0,1.5,--
63805889430133,1.7,0.2,0.0,0.0,1.5,--
63805889431133,1.8,0.3,0.0,0.0,1.5,--
63805889432146,1.8,0.3,0.0,0.0,1.5,--
63805889433146,1.8,0.3,0.0,0.0,1.5,--
63805889434150,1.8,0.3,0.0,0.0,1.5,--
63805889435147,1.8,0.3,0.0,0.0,1.5,--
63805889436143,1.8,0.4,0.0,0.0,1.5,--
63805889437159,2.0,0.5,0.0,0.0,1.5,--
63805889438171,1.9,0.4,0.0,0.0,1.5,--
63805889439173,2.0,0.5,0.0,0.0,1.5,--
63805889440199,1.6,0.1,0.0,0.0,1.5,--
63805889441197,1.7,0.3,0.0,0.0,1.5,--
63805889442192,1.7,0.3,0.0,0.0,1.5,--
63805889443193,1.6,0.2,0.0,0.0,1.5,--
63805889444206,2.2,0.7,0.0,0.0,1.5,--
63805889445221,1.8,0.3,0.0,0.0,1.5,--
63805889446250,2.0,0.5,0.0,0.0,1.5,--
63805889447243,1.8,0.3,0.0,0.0,1.5,--
63805889448243,1.7,0.2,0.0,0.0,1.5,--
63805889449267,2.0,0.5,0.0,0.0,1.5,--
63805889450282,2.0,0.5,0.0,0.0,1.5,--
63805889451276,2.0,0.5,0.0,0.0,1.5,--
63805889452275,2.3,0.9,0.0,0.0,1.5,--
63805889453272,1.8,0.3,0.0,0.0,1.5,--
63805889454271,1.7,0.2,0.0,0.0,1.5,--
63805889455277,1.7,0.2,0.0,0.0,1.5,--
63805889456291,1.7,0.3,0.0,0.0,1.5,--
63805889457286,1.7,0.2,0.0,0.0,1.5,--
63805889458287,1.7,0.2,0.0,0.0,1.5,--
63805889459301,2.0,0.5,0.0,0.0,1.5,--
63805889460301,1.7,0.2,0.0,0.0,1.5,--
63805889461331,1.9,0.4,0.0,0.0,1.5,--
63805889462346,2.2,0.7,0.0,0.0,1.5,--
63805889463361,1.9,0.4,0.0,0.0,1.5,--
63805889464374,1.9,0.4,0.0,0.0,1.5,--
63805889465375,1.9,0.5,0.0,0.0,1.5,--
63805889466382,1.8,0.3,0.0,0.0,1.5,--
63805889467396,1.9,0.4,0.0,0.0,1.5,--
63805889468421,1.9,0.4,0.0,0.0,1.5,--
63805889469440,1.7,0.2,0.0,0.0,1.5,--
63805889470455,2.1,0.6,0.0,0.0,1.5,--
63805889471470,2.2,0.7,0.0,0.0,1.5,--
63805889472500,1.7,0.2,0.0,0.0,1.5,--
63805889473501,2.1,0.6,0.0,0.0,1.5,--
63805889474527,2.9,1.4,0.0,0.0,1.5,--
63805889475528,1.7,0.2,0.0,0.0,1.5,--
63805889476539,1.7,0.2,0.0,0.0,1.5,--
63805889477537,1.7,0.2,0.0,0.0,1.5,--
63805889478539,1.7,0.2,0.0,0.0,1.5,--
63805889479553,1.7,0.2,0.0,0.0,1.5,--
63805889480568,1.7,0.2,0.0,0.0,1.5,--
63805889481584,1.8,0.3,0.0,0.0,1.5,--
63805889482600,1.7,0.2,0.0,0.0,1.5,--
63805889483602,1.7,0.3,0.0,0.0,1.5,--
63805889484614,1.9,0.4,0.0,0.0,1.5,--
63805889485628,2.5,1.0,0.0,0.0,1.5,--
63805889486648,2.9,1.1,0.0,0.4,1.5,--
63805889487651,2.0,0.5,0.0,0.0,1.5,--
63805889488652,1.8,0.3,0.0,0.0,1.5,--
63805889489650,1.8,0.4,0.0,0.0,1.5,--
63805889490648,1.6,0.1,0.0,0.0,1.5,--
63805889491650,1.8,0.3,0.0,0.0,1.5,--
63805889492647,1.9,0.4,0.0,0.0,1.5,--
63805889493676,1.7,0.2,0.0,0.0,1.5,--
63805889494694,1.8,0.4,0.0,0.0,1.5,--
63805889495701,1.8,0.4,0.0,0.0,1.5,--
63805889496700,2.0,0.5,0.0,0.0,1.5,--
63805889497714,2.4,0.9,0.0,0.0,1.5,--
63805889498733,2.4,0.9,0.0,0.0,1.5,--
63805889499741,1.8,0.3,0.0,0.0,1.5,--
63805889500768,2.5,1.1,0.0,0.0,1.5,--
63805889501780,2.0,0.5,0.0,0.0,1.5,--
63805889502777,4.8,3.3,0.0,0.0,1.5,--
63805889503779,2.7,1.3,0.0,0.0,1.5,--
63805889504775,2.2,0.7,0.0,0.0,1.5,--
63805889505780,1.9,0.4,0.0,0.0,1.5,--
63805889506790,2.0,0.5,0.0,0.0,1.5,--
63805889507812,2.4,0.9,0.0,0.0,1.5,--
63805889508818,1.7,0.2,0.0,0.0,1.5,--
63805889509835,1.9,0.4,0.0,0.0,1.5,--
63805889510849,1.7,0.3,0.0,0.0,1.5,--
63805889511875,3.8,2.3,0.0,0.0,1.5,--
63805889512891,3.5,2.0,0.0,0.0,1.5,--
63805889513902,3.1,1.6,0.0,0.0,1.5,--
63805889514900,1.8,0.3,0.0,0.0,1.5,--
63805889515897,1.8,0.3,0.0,0.0,1.5,--
63805889516897,2.2,0.7,0.0,0.0,1.5,--
63805889517897,2.9,1.5,0.0,0.0,1.5,--
63805889518902,1.9,0.4,0.0,0.0,1.5,--
63805889519894,2.5,1.0,0.0,0.0,1.5,--
63805889520907,2.3,0.9,0.0,0.0,1.5,--
63805889521921,2.0,0.5,0.0,0.0,1.5,--
63805889522931,1.9,0.4,0.0,0.0,1.5,--
63805889523935,1.8,0.3,0.0,0.0,1.5,--
63805889524938,2.4,0.9,0.0,0.0,1.5,--
63805889525939,2.2,0.8,0.0,0.0,1.5,--
63805889526951,3.7,2.2,0.0,0.0,1.5,--
63805889527945,2.4,0.9,0.0,0.0,1.5,--
63805889528943,1.8,0.3,0.0,0.0,1.5,--
63805889529947,2.2,0.7,0.0,0.0,1.5,--
63805889530958,2.7,1.3,0.0,0.0,1.5,--
63805889531983,4.8,3.3,0.0,0.0,1.5,--
63805889532983,2.6,1.1,0.0,0.0,1.5,--
63805889533979,2.2,0.7,0.0,0.0,1.5,--
63805889534977,2.3,0.8,0.0,0.0,1.5,--
63805889535989,2.4,0.9,0.0,0.0,1.5,--
63805889537013,2.8,1.4,0.0,0.0,1.5,--
63805889538003,2.3,0.8,0.0,0.0,1.5,--
63805889539017,2.1,0.6,0.0,0.0,1.5,--
63805889540019,1.9,0.4,0.0,0.0,1.5,--
63805889541029,2.4,0.9,0.0,0.0,1.5,--
63805889542031,2.3,0.9,0.0,0.0,1.5,--
63805889543045,2.2,0.7,0.0,0.0,1.5,--
63805889544060,2.3,0.8,0.0,0.0,1.5,--
63805889545073,2.0,0.5,0.0,0.0,1.5,--
63805889546075,2.5,1.0,0.0,0.0,1.5,--
63805889547069,1.9,0.4,0.0,0.0,1.5,--
63805889548072,2.6,1.1,0.0,0.0,1.5,--
63805889549084,2.3,0.8,0.0,0.0,1.5,--
63805889550099,1.7,0.3,0.0,0.0,1.5,--
63805889551115,1.9,0.4,0.0,0.0,1.5,--
63805889552118,1.7,0.3,0.0,0.0,1.5,--
63805889553119,2.0,0.5,0.0,0.0,1.5,--
63805889554131,2.1,0.6,0.0,0.0,1.5,--
63805889555143,2.0,0.5,0.0,0.0,1.5,--
63805889556158,5.9,4.4,0.0,0.0,1.5,--
63805889557163,3.9,2.4,0.0,0.0,1.5,--
63805889558169,2.8,1.3,0.0,0.0,1.5,--
63805889559160,4.5,2.9,0.0,0.2,1.5,--
63805889560164,8.9,7.3,0.0,0.1,1.5,--
63805889561169,6.0,4.5,0.0,0.1,1.5,--
63805889562168,2.9,1.5,0.0,0.0,1.5,--
63805889563170,4.5,3.0,0.0,0.1,1.5,--
63805889564173,5.9,4.2,0.0,0.3,1.5,--
63805889565190,6.4,4.8,0.0,0.1,1.5,--
63805889566195,8.2,6.6,0.0,0.1,1.5,--
63805889567218,7.1,5.5,0.0,0.1,1.5,--
63805889568234,4.9,3.4,0.0,0.1,1.5,--
63805889569252,3.8,2.3,0.0,0.0,1.5,--
63805889570278,5.6,3.8,0.0,0.3,1.5,--
63805889571293,2.9,1.4,0.0,0.0,1.5,--
63805889572288,1.9,0.4,0.0,0.0,1.5,--
63805889573312,3.0,1.5,0.0,0.0,1.5,--
63805889574320,4.5,2.7,0.0,0.4,1.5,--
63805889575325,2.8,1.3,0.0,0.0,1.5,--
63805889576330,2.9,1.4,0.0,0.0,1.5,--
63805889577330,2.3,0.8,0.0,0.0,1.5,--
63805889578345,2.0,0.5,0.0,0.0,1.5,--
63805889579346,2.7,1.2,0.0,0.0,1.5,--
63805889580361,3.0,1.5,0.0,0.0,1.5,--
63805889581377,1.8,0.4,0.0,0.0,1.5,--
63805889582389,2.1,0.6,0.0,0.0,1.5,--
63805889583394,2.0,0.5,0.0,0.0,1.5,--
63805889584405,2.9,1.4,0.0,0.0,1.5,--
63805889585404,2.7,1.2,0.0,0.0,1.5,--
63805889586405,2.7,1.2,0.0,0.0,1.5,--
63805889587417,4.3,2.8,0.0,0.0,1.5,--
63805889588411,2.5,1.1,0.0,0.0,1.5,--
63805889589427,2.1,0.6,0.0,0.0,1.5,--
63805889590428,2.7,1.2,0.0,0.0,1.5,--
63805889591427,4.4,2.9,0.0,0.0,1.5,--
63805889592438,3.0,1.5,0.0,0.0,1.5,--
63805889593454,5.7,4.2,0.0,0.0,1.5,--
63805889594442,4.0,2.5,0.0,0.0,1.5,--
63805889595439,2.5,1.0,0.0,0.0,1.5,--
63805889596455,3.7,2.2,0.0,0.0,1.5,--
63805889597486,2.5,1.1,0.0,0.0,1.5,--
63805889598493,3.9,2.5,0.0,0.0,1.5,--
63805889599515,2.5,1.0,0.0,0.0,1.5,--
63805889600532,2.9,1.4,0.0,0.0,1.5,--
63805889601547,3.4,1.9,0.0,0.0,1.5,--
63805889602558,3.6,2.1,0.0,0.0,1.5,--
63805889603575,2.5,1.0,0.0,0.0,1.5,--
63805889604571,3.1,1.7,0.0,0.0,1.5,--
63805889605571,2.3,0.9,0.0,0.0,1.5,--
63805889606572,2.7,1.2,0.0,0.0,1.5,--
63805889607581,2.6,1.1,0.0,0.0,1.5,--
63805889608606,2.9,1.4,0.0,0.0,1.5,--
63805889609603,2.2,0.7,0.0,0.0,1.5,--
63805889610617,2.0,0.5,0.0,0.0,1.5,--
63805889611626,2.2,0.7,0.0,0.0,1.5,--
63805889612653,2.5,1.1,0.0,0.0,1.5,--
63805889613652,2.2,0.7,0.0,0.0,1.5,--
63805889614669,2.4,1.0,0.0,0.0,1.5,--
63805889615678,2.0,0.5,0.0,0.0,1.5,--
63805889616703,5.1,3.6,0.0,0.0,1.5,--
63805889617713,2.6,1.2,0.0,0.0,1.5,--
63805889618709,2.3,0.8,0.0,0.0,1.5,--
63805889619734,2.9,1.4,0.0,0.0,1.5,--
63805889620750,2.6,1.1,0.0,0.0,1.5,--
63805889621747,3.5,2.0,0.0,0.0,1.5,--
63805889622747,2.9,1.4,0.0,0.0,1.5,--
63805889623755,2.7,1.2,0.0,0.0,1.5,--
63805889624768,4.3,2.8,0.0,0.0,1.5,--
63805889625773,1.9,0.5,0.0,0.0,1.5,--
63805889626792,2.9,1.4,0.0,0.0,1.5,--
63805889627792,2.0,0.6,0.0,0.0,1.5,--
63805889628788,2.0,0.5,0.0,0.0,1.5,--
63805889629812,2.5,1.0,0.0,0.0,1.5,--
63805889630824,2.2,0.7,0.0,0.0,1.5,--
63805889631821,2.5,1.0,0.0,0.0,1.5,--
63805889632819,4.5,3.0,0.0,0.0,1.5,--
63805889633818,2.6,1.1,0.0,0.0,1.5,--
63805889634831,2.3,0.8,0.0,0.0,1.5,--
63805889635857,2.5,1.0,0.0,0.0,1.5,--
63805889636851,2.7,1.2,0.0,0.0,1.5,--
63805889637878,3.8,2.3,0.0,0.0,1.5,--
63805889638896,4.5,3.0,0.0,0.0,1.5,--
63805889639907,2.6,1.1,0.0,0.0,1.5,--
63805889640908,2.6,1.1,0.0,0.0,1.5,--
63805889641935,2.4,1.0,0.0,0.0,1.5,--
63805889642949,2.4,0.9,0.0,0.0,1.5,--
63805889643947,2.1,0.7,0.0,0.0,1.5,--
63805889644954,2.1,0.7,0.0,0.0,1.5,--
63805889645977,3.0,1.5,0.0,0.0,1.5,--
63805889646990,2.2,0.7,0.0,0.0,1.5,--
63805889647997,3.8,2.3,0.0,0.0,1.5,--
63805889649000,2.2,0.7,0.0,0.0,1.5,--
63805889650007,4.4,2.9,0.0,0.0,1.5,--
63805889651008,2.7,1.2,0.0,0.0,1.5,--
63805889652021,1.6,0.1,0.0,0.0,1.5,--
63805889653032,2.3,0.8,0.0,0.0,1.5,--
63805889654064,2.5,1.0,0.0,0.0,1.5,--
63805889655066,2.3,0.8,0.0,0.0,1.5,--
63805889656094,2.1,0.6,0.0,0.0,1.5,--
63805889657107,1.8,0.3,0.0,0.0,1.5,--
63805889658107,1.9,0.5,0.0,0.0,1.5,--
63805889659111,1.9,0.4,0.0,0.0,1.5,--
63805889660115,2.9,1.4,0.0,0.0,1.5,--
63805889661116,3.3,1.9,0.0,0.0,1.5,--
63805889662126,2.3,0.8,0.0,0.0,1.5,--
63805889663137,1.9,0.4,0.0,0.0,1.5,--
63805889664132,1.7,0.3,0.0,0.0,1.5,--
63805889665133,1.8,0.3,0.0,0.0,1.5,--
63805889666145,2.1,0.6,0.0,0.0,1.5,--
63805889667155,2.0,0.5,0.0,0.0,1.5,--
63805889668170,2.0,0.6,0.0,0.0,1.5,--
63805889669182,2.1,0.6,0.0,0.0,1.5,--
63805889670198,2.0,0.6,0.0,0.0,1.5,--
63805889671201,2.3,0.8,0.0,0.0,1.5,--
63805889672202,2.4,0.9,0.0,0.0,1.5,--
63805889673199,1.9,0.4,0.0,0.0,1.5,--
63805889674212,2.1,0.6,0.0,0.0,1.5,--
63805889675210,1.8,0.3,0.0,0.0,1.5,--
63805889676222,2.1,0.6,0.0,0.0,1.5,--
63805889677251,2.0,0.5,0.0,0.0,1.5,--
63805889678279,2.8,1.3,0.0,0.0,1.5,--
63805889679278,2.2,0.7,0.0,0.0,1.5,--
63805889680276,3.0,1.5,0.0,0.0,1.5,--
63805889681269,1.9,0.4,0.0,0.0,1.5,--
63805889682270,2.4,0.9,0.0,0.0,1.5,--
63805889683283,2.5,1.0,0.0,0.0,1.5,--
63805889684308,2.9,1.5,0.0,0.0,1.5,--
63805889685315,1.9,0.4,0.0,0.0,1.5,--
63805889686344,2.3,0.8,0.0,0.0,1.5,--
63805889687340,2.4,0.9,0.0,0.0,1.5,--
63805889688353,2.2,0.8,0.0,0.0,1.5,--
63805889689375,2.5,1.1,0.0,0.0,1.5,--
63805889690372,2.2,0.7,0.0,0.0,1.5,--
63805889691372,2.2,0.8,0.0,0.0,1.5,--
63805889692370,2.0,0.5,0.0,0.0,1.5,--
63805889693367,2.4,0.9,0.0,0.0,1.5,--
63805889694365,2.3,0.9,0.0,0.0,1.5,--
63805889695381,2.2,0.7,0.0,0.0,1.5,--
63805889696386,2.0,0.6,0.0,0.0,1.5,--
63805889697399,1.7,0.2,0.0,0.0,1.5,--
63805889698401,1.7,0.2,0.0,0.0,1.5,--
63805889699402,1.8,0.3,0.0,0.0,1.5,--
63805889700407,1.8,0.3,0.0,0.0,1.5,--
63805889701421,1.7,0.3,0.0,0.0,1.5,--
63805889702419,2.2,0.7,0.0,0.0,1.5,--
63805889703419,2.2,0.7,0.0,0.0,1.5,--
63805889704434,2.3,0.8,0.0,0.0,1.5,--
63805889705449,2.1,0.6,0.0,0.0,1.5,--
63805889706450,2.5,1.0,0.0,0.0,1.5,--
63805889707453,2.5,1.0,0.0,0.0,1.5,--
63805889708483,1.9,0.4,0.0,0.0,1.5,--
63805889709487,2.4,0.9,0.0,0.0,1.5,--
63805889710512,2.0,0.5,0.0,0.0,1.5,--
63805889711508,1.7,0.2,0.0,0.0,1.5,--
63805889712509,1.9,0.4,0.0,0.0,1.5,--
63805889713520,2.4,1.0,0.0,0.0,1.5,--
63805889714536,3.2,1.7,0.0,0.0,1.5,--
63805889715548,2.4,0.9,0.0,0.0,1.5,--
63805889716562,2.2,0.8,0.0,0.0,1.5,--
63805889717578,2.0,0.5,0.0,0.0,1.5,--
63805889718588,2.1,0.6,0.0,0.0,1.5,--
63805889719599,1.8,0.4,0.0,0.0,1.5,--
63805889720600,2.0,0.6,0.0,0.0,1.5,--
63805889721600,1.8,0.3,0.0,0.0,1.5,--
63805889722618,1.9,0.4,0.0,0.0,1.5,--
63805889723630,2.2,0.8,0.0,0.0,1.5,--
63805889724641,4.6,3.1,0.0,0.0,1.5,--
63805889725654,2.5,1.0,0.0,0.0,1.5,--
63805889726643,4.1,2.6,0.0,0.0,1.5,--
63805889727644,4.2,2.7,0.0,0.0,1.5,--
63805889728650,2.1,0.6,0.0,0.0,1.5,--
63805889729657,5.0,3.5,0.0,0.0,1.5,--
63805889730677,3.3,1.8,0.0,0.0,1.5,--
63805889731704,2.5,1.1,0.0,0.0,1.5,--
63805889732735,2.2,0.7,0.0,0.0,1.5,--
63805889733752,2.4,0.9,0.0,0.0,1.5,--
63805889734765,3.4,1.9,0.0,0.1,1.5,--
63805889735788,3.2,1.7,0.0,0.0,1.5,--
63805889736795,2.2,0.7,0.0,0.0,1.5,--
63805889737796,2.2,0.7,0.0,0.0,1.5,--
63805889738788,2.0,0.5,0.0,0.0,1.5,--
63805889739799,2.7,1.2,0.0,0.0,1.5,--
63805889740827,2.5,1.1,0.0,0.0,1.5,--
63805889741829,2.2,0.7,0.0,0.0,1.5,--
63805889742833,2.1,0.6,0.0,0.0,1.5,--
63805889743845,2.5,1.0,0.0,0.0,1.5,--
63805889744871,2.2,0.7,0.0,0.0,1.5,--
63805889745871,3.1,1.6,0.0,0.0,1.5,--
63805889746879,2.0,0.5,0.0,0.0,1.5,--
63805889747877,2.0,0.5,0.0,0.0,1.5,--
63805889748892,1.8,0.4,0.0,0.0,1.5,--
63805889749909,2.0,0.5,0.0,0.0,1.5,--
63805889750939,3.5,2.0,0.0,0.0,1.5,--
63805889751952,2.4,0.9,0.0,0.0,1.5,--
63805889752950,1.8,0.3,0.0,0.0,1.5,--
63805889753952,2.2,0.7,0.0,0.0,1.5,--
63805889754949,2.1,0.6,0.0,0.0,1.5,--
63805889755948,2.8,1.3,0.0,0.0,1.5,--
63805889756951,1.7,0.2,0.0,0.0,1.5,--
63805889757945,1.9,0.4,0.0,0.0,1.5,--
63805889758950,1.7,0.2,0.0,0.0,1.5,--
63805889759965,1.8,0.4,0.0,0.0,1.5,--
63805889760961,2.9,1.4,0.0,0.0,1.5,--
63805889761978,2.2,0.7,0.0,0.0,1.5,--
63805889762992,1.8,0.3,0.0,0.0,1.5,--
63805889763988,2.2,0.7,0.0,0.0,1.5,--
63805889764989,2.1,0.6,0.0,0.0,1.5,--
63805889765999,3.5,2.0,0.0,0.0,1.5,--
63805889766989,2.2,0.7,0.0,0.0,1.5,--
63805889767987,1.8,0.3,0.0,0.0,1.5,--
63805889769017,2.3,0.8,0.0,0.0,1.5,--
63805889770027,1.7,0.3,0.0,0.0,1.5,--
63805889771024,2.8,1.3,0.0,0.0,1.5,--
63805889772023,2.1,0.6,0.0,0.0,1.5,--
63805889773023,1.9,0.4,0.0,0.0,1.5,--
63805889774021,3.6,2.1,0.0,0.0,1.5,--
63805889775046,3.1,1.6,0.0,0.0,1.5,--
63805889776038,3.5,2.0,0.0,0.0,1.5,--
63805889777034,2.2,0.7,0.0,0.0,1.5,--
63805889778040,1.9,0.4,0.0,0.0,1.5,--
63805889779048,4.4,2.9,0.0,0.0,1.5,--
63805889780073,3.8,2.3,0.0,0.0,1.5,--
63805889781073,4.9,3.4,0.0,0.0,1.5,--
63805889782069,2.9,1.4,0.0,0.0,1.5,--
63805889783068,2.1,0.6,0.0,0.0,1.5,--
63805889784092,2.1,0.6,0.0,0.0,1.5,--
63805889785090,2.4,0.9,0.0,0.0,1.5,--
63805889786099,2.5,1.1,0.0,0.0,1.5,--
63805889787105,2.2,0.7,0.0,0.0,1.5,--
63805889788105,2.1,0.7,0.0,0.0,1.5,--
63805889789102,2.0,0.5,0.0,0.0,1.5,--
63805889790117,2.0,0.5,0.0,0.0,1.5,--
63805889791139,3.4,1.9,0.0,0.0,1.5,--
63805889792142,2.6,1.1,0.0,0.0,1.5,--
63805889793157,2.2,0.7,0.0,0.0,1.5,--
63805889794183,1.9,0.4,0.0,0.0,1.5,--
63805889795183,2.7,1.3,0.0,0.0,1.5,--
63805889796198,3.2,1.7,0.0,0.0,1.5,--
63805889797198,4.1,2.6,0.0,0.0,1.5,--
63805889798197,2.0,0.5,0.0,0.0,1.5,--
63805889799201,1.7,0.2,0.0,0.0,1.5,--
63805889800201,1.9,0.5,0.0,0.0,1.5,--
63805889801197,3.1,1.6,0.0,0.0,1.5,--
63805889802199,1.9,0.4,0.0,0.0,1.5,--
63805889803210,1.9,0.4,0.0,0.0,1.5,--
63805889804210,1.8,0.4,0.0,0.0,1.5,--
63805889805208,2.1,0.6,0.0,0.0,1.5,--
63805889806213,2.2,0.7,0.0,0.0,1.5,--
63805889807208,2.9,1.4,0.0,0.0,1.5,--
63805889808226,1.8,0.4,0.0,0.0,1.5,--
63805889809236,2.1,0.6,0.0,0.0,1.5,--
63805889810250,2.2,0.7,0.0,0.0,1.5,--
63805889811246,2.7,1.3,0.0,0.0,1.5,--
63805889812239,3.8,2.3,0.0,0.0,1.5,--
63805889813238,2.5,1.0,0.0,0.0,1.5,--
63805889814239,2.1,0.6,0.0,0.0,1.5,--
63805889815250,2.1,0.6,0.0,0.0,1.5,--
63805889816243,2.2,0.8,0.0,0.0,1.5,--
63805889817248,3.0,1.6,0.0,0.0,1.5,--
63805889818242,2.8,1.4,0.0,0.0,1.5,--
63805889819241,2.2,0.8,0.0,0.0,1.5,--
63805889820266,2.3,0.8,0.0,0.1,1.5,--
63805889821271,2.4,0.9,0.0,0.1,1.5,--
63805889822287,2.9,1.4,0.0,0.0,1.5,--
63805889823315,2.6,1.1,0.0,0.0,1.5,--
63805889824331,2.2,0.7,0.0,0.0,1.5,--
63805889825360,2.0,0.5,0.0,0.0,1.5,--
63805889826374,2.2,0.7,0.0,0.0,1.5,--
63805889827377,3.1,1.7,0.0,0.0,1.5,--
63805889828390,2.3,0.8,0.0,0.0,1.5,--
63805889829402,2.1,0.6,0.0,0.0,1.5,--
63805889830401,2.1,0.6,0.0,0.0,1.5,--
63805889831398,2.8,1.4,0.0,0.0,1.5,--
63805889832394,3.2,1.6,0.0,0.2,1.5,--
63805889833407,2.6,1.1,0.0,0.0,1.5,--
63805889834421,2.0,0.6,0.0,0.0,1.5,--
63805889835438,2.3,0.8,0.0,0.0,1.5,--
63805889836455,2.4,0.9,0.0,0.0,1.5,--
63805889837483,3.1,1.7,0.0,0.0,1.5,--
63805889838498,2.1,0.7,0.0,0.0,1.5,--
63805889839496,2.3,0.8,0.0,0.0,1.5,--
63805889840495,2.2,0.7,0.0,0.0,1.5,--
63805889841506,2.3,0.8,0.0,0.0,1.5,--
63805889842531,3.0,1.5,0.0,0.0,1.5,--
63805889843525,2.1,0.6,0.0,0.0,1.5,--
63805889844522,1.8,0.3,0.0,0.0,1.5,--
63805889845525,2.1,0.7,0.0,0.0,1.5,--
63805889846522,2.2,0.7,0.0,0.0,1.5,--
63805889847522,2.9,1.4,0.0,0.0,1.5,--
63805889848526,1.8,0.4,0.0,0.0,1.5,--
63805889849521,2.2,0.8,0.0,0.0,1.5,--
63805889850523,4.8,3.3,0.0,0.0,1.5,--
63805889851527,2.8,1.4,0.0,0.0,1.5,--
63805889852539,2.6,1.2,0.0,0.0,1.5,--
